,save_date,court_name,court_office,case_number,case_itemNum,casedate_full,casedate_year,casedate_month,casedate_date,casedate_day,category,address_full,address_sido,address_gugun,address_donggil,address_jibeon,area,area_py,price_estimate,price_bidding,discount_rate,number_miss,sale_type
1180,2023-03-22-191155,부산서부지원,경매1계,2021타경1736,,2023-04-04,2023,4,4,화,상가,"부산광역시 강서구 명지국제3로 97, 106동 1층비108호 (명지동,명지국제신도시삼정그린코아더베스트)",부산광역시,강서구,명지국제3로,97,62.622,18.9,1009000000,645760000,36,2,
1181,2023-03-22-191155,부산서부지원,경매1계,2021타경1736,,2023-04-04,2023,4,4,화,상가,"부산광역시 강서구 명지국제3로 97, 106동 1층비114호 (명지동,명지국제신도시삼정그린코아더베스트)",부산광역시,강서구,명지국제3로,97,45.2374,13.7,651000000,416640000,36,2,
1182,2023-03-22-191155,부산서부지원,경매1계,2021타경1736,,2023-04-04,2023,4,4,화,상가,"부산광역시 강서구 명지국제3로 97, 106동 1층비115호 (명지동,명지국제신도시삼정그린코아더베스트)",부산광역시,강서구,명지국제3로,97,41.6064,12.6,742000000,474880000,36,2,
1183,2023-03-22-191155,부산서부지원,경매1계,2021타경1736,,2023-04-04,2023,4,4,화,상가,"부산광역시 강서구 명지국제3로 97, 106동 1층비116호 (명지동,명지국제신도시삼정그린코아더베스트)",부산광역시,강서구,명지국제3로,97,42.9,13.0,749000000,479360000,36,2,
1184,2023-03-22-191155,부산서부지원,경매1계,2021타경1736,,2023-04-04,2023,4,4,화,상가,"부산광역시 강서구 명지국제3로 97, 106동 1층비117호 (명지동,명지국제신도시삼정그린코아더베스트)",부산광역시,강서구,명지국제3로,97,61.3662,18.6,1165000000,745600000,36,2,
1185,2023-03-22-191155,부산서부지원,경매1계,2021타경1736,,2023-04-04,2023,4,4,화,상가,"부산광역시 강서구 명지국제3로 97, 106동 1층비118호 (명지동,명지국제신도시삼정그린코아더베스트)",부산광역시,강서구,명지국제3로,97,59.052,17.9,1031000000,659840000,36,2,
1186,2023-03-22-191155,부산서부지원,경매1계,2021타경1736,,2023-04-04,2023,4,4,화,상가,"부산광역시 강서구 명지국제3로 97, 106동 1층비119호 (명지동,명지국제신도시삼정그린코아더베스트)",부산광역시,강서구,명지국제3로,97,59.2482,17.9,1012000000,647680000,36,2,
1187,2023-03-22-191155,부산서부지원,경매1계,2021타경1736,,2023-04-04,2023,4,4,화,상가,"부산광역시 강서구 명지국제3로 97, 106동 1층비120호 (명지동,명지국제신도시삼정그린코아더베스트)",부산광역시,강서구,명지국제3로,97,45.2964,13.7,791000000,506240000,36,2,
1188,2023-03-22-191155,부산서부지원,경매1계,2021타경1736,,2023-04-04,2023,4,4,화,상가,"부산광역시 강서구 명지국제3로 97, 106동 1층비121호 (명지동,명지국제신도시삼정그린코아더베스트)",부산광역시,강서구,명지국제3로,97,55.8072,16.9,932000000,596480000,36,2,
1189,2023-03-22-191155,부산서부지원,경매1계,2021타경1736,,2023-04-04,2023,4,4,화,상가,"부산광역시 강서구 명지국제3로 97, 106동 1층비122호 (명지동,명지국제신도시삼정그린코아더베스트)",부산광역시,강서구,명지국제3로,97,59.0887,17.9,930000000,595200000,36,2,
1190,2023-03-22-191155,부산서부지원,경매1계,2021타경1736,,2023-04-04,2023,4,4,화,상가,"부산광역시 강서구 명지국제3로 97, 106동 1층비123호 (명지동,명지국제신도시삼정그린코아더베스트)",부산광역시,강서구,명지국제3로,97,59.0887,17.9,873000000,558720000,36,2,
1191,2023-03-22-191155,부산서부지원,경매1계,2021타경1736,,2023-04-04,2023,4,4,화,상가,"부산광역시 강서구 명지국제3로 97, 106동 1층비124호 (명지동,명지국제신도시삼정그린코아더베스트)",부산광역시,강서구,명지국제3로,97,55.8072,16.9,824000000,527360000,36,2,
1192,2023-03-22-191155,부산서부지원,경매1계,2021타경1736,,2023-04-04,2023,4,4,화,상가,"부산광역시 강서구 명지국제3로 97, 106동 1층비125호 (명지동,명지국제신도시삼정그린코아더베스트)",부산광역시,강서구,명지국제3로,97,22.6071,6.8,334000000,213760000,36,2,
1193,2023-03-22-191155,부산서부지원,경매1계,2021타경1736,,2023-04-04,2023,4,4,화,상가,"부산광역시 강서구 명지국제3로 97, 106동 1층씨102호 (명지동,명지국제신도시삼정그린코아더베스트)",부산광역시,강서구,명지국제3로,97,51.7984,15.7,745000000,476800000,36,2,
1194,2023-03-22-191155,부산서부지원,경매1계,2021타경1736,,2023-04-04,2023,4,4,화,상가,"부산광역시 강서구 명지국제3로 97, 106동 1층씨103호 (명지동,명지국제신도시삼정그린코아더베스트)",부산광역시,강서구,명지국제3로,97,51.718,15.6,774000000,495360000,36,2,
1195,2023-03-22-191155,부산서부지원,경매1계,2021타경1736,,2023-04-04,2023,4,4,화,상가,"부산광역시 강서구 명지국제3로 97, 106동 1층씨106호 (명지동,명지국제신도시삼정그린코아더베스트)",부산광역시,강서구,명지국제3로,97,56.448,17.1,910000000,582400000,36,2,
1196,2023-03-22-191155,부산서부지원,경매1계,2021타경1736,,2023-04-04,2023,4,4,화,상가,"부산광역시 강서구 명지국제3로 97, 106동 1층씨107호 (명지동,명지국제신도시삼정그린코아더베스트)",부산광역시,강서구,명지국제3로,97,56.958,17.2,951000000,608640000,36,2,
1197,2023-03-22-191155,부산서부지원,경매1계,2021타경1736,,2023-04-04,2023,4,4,화,상가,"부산광역시 강서구 명지국제3로 97, 106동 1층씨108호 (명지동,명지국제신도시삼정그린코아더베스트)",부산광역시,강서구,명지국제3로,97,40.725,12.3,594000000,380160000,36,2,
1198,2023-03-22-191155,부산서부지원,경매1계,2021타경1736,,2023-04-04,2023,4,4,화,상가,"부산광역시 강서구 명지국제3로 97, 106동 1층씨109호 (명지동,명지국제신도시삼정그린코아더베스트)",부산광역시,강서구,명지국제3로,97,47.6025,14.4,676000000,432640000,36,2,
1199,2023-03-22-191155,부산서부지원,경매1계,2021타경1736,,2023-04-04,2023,4,4,화,상가,"부산광역시 강서구 명지국제3로 97, 106동 1층디102호 (명지동,명지국제신도시삼정그린코아더베스트)",부산광역시,강서구,명지국제3로,97,50.8019,15.4,848000000,542720000,36,2,
1200,2023-03-22-191155,부산서부지원,경매1계,2021타경1736,,2023-04-04,2023,4,4,화,상가,"부산광역시 강서구 명지국제3로 97, 106동 1층디104호 (명지동,명지국제신도시삼정그린코아더베스트)",부산광역시,강서구,명지국제3로,97,53.2894,16.1,971000000,621440000,36,2,
1201,2023-03-22-191155,부산서부지원,경매1계,2021타경1736,,2023-04-04,2023,4,4,화,상가,"부산광역시 강서구 명지국제3로 97, 106동 1층디105호 (명지동,명지국제신도시삼정그린코아더베스트)",부산광역시,강서구,명지국제3로,97,96.1193,29.1,1549000000,991360000,36,2,
1202,2023-03-22-191155,부산서부지원,경매1계,2021타경1736,,2023-04-04,2023,4,4,화,상가,"부산광역시 강서구 명지국제3로 97, 106동 1층디109호 (명지동,명지국제신도시삼정그린코아더베스트)",부산광역시,강서구,명지국제3로,97,49.0425,14.8,809000000,517760000,36,2,
1203,2023-03-22-191155,부산서부지원,경매1계,2021타경1736,,2023-04-04,2023,4,4,화,상가,"부산광역시 강서구 명지국제3로 97, 106동 1층디110호 (명지동,명지국제신도시삼정그린코아더베스트)",부산광역시,강서구,명지국제3로,97,49.0425,14.8,819000000,524160000,36,2,
1204,2023-03-22-191155,부산서부지원,경매1계,2021타경1736,,2023-04-04,2023,4,4,화,상가,"부산광역시 강서구 명지국제3로 97, 106동 1층디118호 (명지동,명지국제신도시삼정그린코아더베스트)",부산광역시,강서구,명지국제3로,97,36.1725,10.9,625000000,400000000,36,2,
1205,2023-03-22-191155,부산서부지원,경매1계,2021타경1736,,2023-04-04,2023,4,4,화,상가,"부산광역시 강서구 명지국제3로 97, 106동 1층디123호 (명지동,명지국제신도시삼정그린코아더베스트)",부산광역시,강서구,명지국제3로,97,49.0,14.8,818000000,523520000,36,2,
1206,2023-03-22-191155,부산서부지원,경매1계,2021타경1736,,2023-04-04,2023,4,4,화,상가,"부산광역시 강서구 명지국제3로 97, 106동 1층디124호 (명지동,명지국제신도시삼정그린코아더베스트)",부산광역시,강서구,명지국제3로,97,49.0,14.8,781000000,499840000,36,2,
1207,2023-03-22-191155,부산서부지원,경매1계,2021타경1736,,2023-04-04,2023,4,4,화,상가,"부산광역시 강서구 명지국제3로 97, 106동 1층디125호 (명지동,명지국제신도시삼정그린코아더베스트)",부산광역시,강서구,명지국제3로,97,56.35,17.0,919000000,588160000,36,2,
1208,2023-03-22-191155,부산서부지원,경매1계,2021타경1736,,2023-04-04,2023,4,4,화,상가,"부산광역시 강서구 명지국제3로 97, 106동 1층디126호 (명지동,명지국제신도시삼정그린코아더베스트)",부산광역시,강서구,명지국제3로,97,49.0,14.8,800000000,512000000,36,2,
1209,2023-03-22-191155,부산서부지원,경매1계,2021타경1736,,2023-04-04,2023,4,4,화,상가,"부산광역시 강서구 명지국제3로 97, 106동 1층디128호 (명지동,명지국제신도시삼정그린코아더베스트)",부산광역시,강서구,명지국제3로,97,47.775,14.5,761000000,487040000,36,2,
1210,2023-03-22-191155,부산서부지원,경매1계,2021타경1736,,2023-04-04,2023,4,4,화,상가,"부산광역시 강서구 명지국제3로 97, 106동 1층디129호 (명지동,명지국제신도시삼정그린코아더베스트)",부산광역시,강서구,명지국제3로,97,49.275,14.9,823000000,526720000,36,2,
1211,2023-03-22-191155,부산서부지원,경매1계,2021타경1736,,2023-04-04,2023,4,4,화,상가,"부산광역시 강서구 명지국제3로 97, 106동 1층디131호 (명지동,명지국제신도시삼정그린코아더베스트)",부산광역시,강서구,명지국제3로,97,44.0108,13.3,761000000,487040000,36,2,
1212,2023-03-22-191155,부산서부지원,경매1계,2021타경1736,,2023-04-04,2023,4,4,화,상가,"부산광역시 강서구 명지국제3로 97, 106동 1층디132호 (명지동,명지국제신도시삼정그린코아더베스트)",부산광역시,강서구,명지국제3로,97,48.5312,14.7,884000000,565760000,36,2,
1213,2023-03-22-191155,부산서부지원,경매1계,2021타경1736,,2023-04-04,2023,4,4,화,상가,"부산광역시 강서구 명지국제3로 97, 106동 1층디133호 (명지동,명지국제신도시삼정그린코아더베스트)",부산광역시,강서구,명지국제3로,97,59.945,18.1,1138000000,728320000,36,2,
1214,2023-03-22-191155,부산서부지원,경매1계,2021타경1736,,2023-04-04,2023,4,4,화,상가,"부산광역시 강서구 명지국제3로 97, 106동 1층디134호 (명지동,명지국제신도시삼정그린코아더베스트)",부산광역시,강서구,명지국제3로,97,35.9414,10.9,690000000,441600000,36,2,
1215,2023-03-22-191155,부산서부지원,경매1계,2021타경1736,,2023-04-04,2023,4,4,화,상가,"부산광역시 강서구 명지국제3로 97, 106동 1층디135호 (명지동,명지국제신도시삼정그린코아더베스트)",부산광역시,강서구,명지국제3로,97,74.7676,22.6,1391000000,890240000,36,2,
1216,2023-03-22-191155,부산서부지원,경매1계,2021타경1736,,2023-04-04,2023,4,4,화,상가,"부산광역시 강서구 명지국제3로 97, 106동 1층디136호 (명지동,명지국제신도시삼정그린코아더베스트)",부산광역시,강서구,명지국제3로,97,52.3065,15.8,973000000,622720000,36,2,
1217,2023-03-22-191155,부산서부지원,경매1계,2021타경1736,,2023-04-04,2023,4,4,화,상가,"부산광역시 강서구 명지국제3로 97, 106동 1층디137호 (명지동,명지국제신도시삼정그린코아더베스트)",부산광역시,강서구,명지국제3로,97,52.3065,15.8,924000000,591360000,36,2,
1218,2023-03-22-191155,부산서부지원,경매1계,2021타경1736,,2023-04-04,2023,4,4,화,상가,"부산광역시 강서구 명지국제3로 97, 106동 2층에이201호 (명지동,명지국제신도시삼정그린코아더베스트)",부산광역시,강서구,명지국제3로,97,217.083,65.7,1319000000,844160000,36,2,
1219,2023-03-22-191155,부산서부지원,경매1계,2021타경1736,,2023-04-04,2023,4,4,화,상가,"부산광역시 강서구 명지국제3로 97, 106동 2층에이202호 (명지동,명지국제신도시삼정그린코아더베스트)",부산광역시,강서구,명지국제3로,97,225.828,68.3,1372000000,878080000,36,2,
1220,2023-03-22-191155,부산서부지원,경매1계,2021타경1736,,2023-04-04,2023,4,4,화,상가,"부산광역시 강서구 명지국제3로 97, 106동 2층에이203호 (명지동,명지국제신도시삼정그린코아더베스트)",부산광역시,강서구,명지국제3로,97,113.4632,34.3,873000000,558720000,36,2,
1221,2023-03-22-191155,부산서부지원,경매1계,2021타경1736,,2023-04-04,2023,4,4,화,상가,"부산광역시 강서구 명지국제3로 97, 106동 2층에이204호 (명지동,명지국제신도시삼정그린코아더베스트)",부산광역시,강서구,명지국제3로,97,166.753,50.4,1175000000,752000000,36,2,
1222,2023-03-22-191155,부산서부지원,경매1계,2021타경1736,,2023-04-04,2023,4,4,화,상가,"부산광역시 강서구 명지국제3로 97, 106동 2층에이205호 (명지동,명지국제신도시삼정그린코아더베스트)",부산광역시,강서구,명지국제3로,97,119.8394,36.3,806000000,515840000,36,2,
1223,2023-03-22-191155,부산서부지원,경매1계,2021타경1736,,2023-04-04,2023,4,4,화,상가,"부산광역시 강서구 명지국제3로 97, 106동 2층에이207호 (명지동,명지국제신도시삼정그린코아더베스트)",부산광역시,강서구,명지국제3로,97,166.1736,50.3,1278000000,817920000,36,2,
1224,2023-03-22-191155,부산서부지원,경매1계,2021타경1736,,2023-04-04,2023,4,4,화,상가,"부산광역시 강서구 명지국제3로 97, 106동 2층에이208호 (명지동,명지국제신도시삼정그린코아더베스트)",부산광역시,강서구,명지국제3로,97,166.1736,50.3,1278000000,817920000,36,2,
1225,2023-03-22-191155,부산서부지원,경매1계,2021타경1736,,2023-04-04,2023,4,4,화,상가,"부산광역시 강서구 명지국제3로 97, 106동 2층비201호 (명지동,명지국제신도시삼정그린코아더베스트)",부산광역시,강서구,명지국제3로,97,201.3072,60.9,1028000000,657920000,36,2,
1226,2023-03-22-191155,부산서부지원,경매1계,2021타경1736,,2023-04-04,2023,4,4,화,상가,"부산광역시 강서구 명지국제3로 97, 106동 2층비202호 (명지동,명지국제신도시삼정그린코아더베스트)",부산광역시,강서구,명지국제3로,97,154.488,46.7,806000000,515840000,36,2,
1227,2023-03-22-191155,부산서부지원,경매1계,2021타경1736,,2023-04-04,2023,4,4,화,상가,"부산광역시 강서구 명지국제3로 97, 106동 2층비203호 (명지동,명지국제신도시삼정그린코아더베스트)",부산광역시,강서구,명지국제3로,97,95.0298,28.7,608000000,389120000,36,2,
1228,2023-03-22-191155,부산서부지원,경매1계,2021타경1736,,2023-04-04,2023,4,4,화,상가,"부산광역시 강서구 명지국제3로 97, 106동 2층비205호 (명지동,명지국제신도시삼정그린코아더베스트)",부산광역시,강서구,명지국제3로,97,112.6494,34.1,757000000,484480000,36,2,
1229,2023-03-22-191155,부산서부지원,경매1계,2021타경1736,,2023-04-04,2023,4,4,화,상가,"부산광역시 강서구 명지국제3로 97, 106동 2층비207호 (명지동,명지국제신도시삼정그린코아더베스트)",부산광역시,강서구,명지국제3로,97,144.9579,43.8,834000000,533760000,36,2,
1230,2023-03-22-191155,부산서부지원,경매1계,2021타경1736,,2023-04-04,2023,4,4,화,상가,"부산광역시 강서구 명지국제3로 97, 106동 2층비208호 (명지동,명지국제신도시삼정그린코아더베스트)",부산광역시,강서구,명지국제3로,97,144.9579,43.8,740000000,473600000,36,2,
1231,2023-03-22-191155,부산서부지원,경매1계,2021타경1736,,2023-04-04,2023,4,4,화,상가,"부산광역시 강서구 명지국제3로 97, 106동 2층씨201호 (명지동,명지국제신도시삼정그린코아더베스트)",부산광역시,강서구,명지국제3로,97,227.5476,68.8,1162000000,743680000,36,2,
